id|acronym|title|startDate|endDate|totalCost|legalBasis|topics|masterCall|subCall|fundingScheme|objective|grantDoi|cluster
101134993|NGI TRANSOCEANIC|NGI platform for coordinated EU-US Open Calls for networking, research, and innovation|2024-01-01|2027-12-31|4000000|HORIZON.2.4|HORIZON-CL4-2023-HUMAN-01-13|HORIZON-CL4-2023-HUMAN-01-CNECT|HORIZON-CL4-2023-HUMAN-01-CNECT|HORIZON-RIA|NGI TRANSOCEANIC builds on the success of the pre-cursor initiative NGIAtlantic.eu [2020-2023], delivered by the same EU partners, and two USA partners, as a strong and consolidated European Union (EU) and United States of America (USA) Financial Support to Third Party (FSTP) ecosystem with 35 funded EU – USA projects on NGI topics.The main ambitions of NGI TRANSOCEANIC are the following:1.Comprehensive team approach on involving the key stakeholders from EU and USA in the consortium and already established and expanding EU - USA Twinning Lab, capitalising on their track record, complementarity and networking potential.2.Having an EU – USA joint calls approach between the EU NGI programme and NSF Internet programmes.3.Implementation of three dedicated longer term (18 months) open call cycles to be delivered over the 48 months of the project covering expansive NGI topics with €3,200,000 in FSTP funding earmarked.4.This will be delivered through three different project modalities including projects for advanced technology development, joint demonstrators and joint contributions to standards covering the priority topics of trust and privacy enhancing technologies, data sharing and portability, sustainable and climate friendly internet, electronic identities, internet architecture renovation and decentralised technologies.NGI TRANSOCEANIC has four Objectives, which map well with its workplan: O1: EU - USA Next Generation Internet (NGI) Landscape Framework.O2: Realise EU - USA Open Calls and provide financial support to third-party projects.O3: Twinning activities and support services for the EU - USA stakeholders.O4: To ensure maximum impact and sustainability of the EU - USA NGI activities, and to promote the standardisation and industrial application of the NGI TRANSOCEANIC results.|10.3030/101134993|Cluster 4
101104684|PragmaTIL|Pragmatic approach to Adoptive Cell Therapy (ACT) using Tumor Infiltrating Lymphocytes (TIL) in selected solid tumors|2023-04-01|2028-03-31|5998839,75|HORIZON.2.1|HORIZON-MISS-2022-CANCER-01-03|HORIZON-MISS-2022-CANCER-01|HORIZON-MISS-2022-CANCER-01|HORIZON-RIA|"""The PragmaTIL trial aims to optimize treatment of cancer patients with Tumour-Infiltrating Lymphocytes Adoptive Cell Therapy (TIL-ACT) and substantially expand and improve the clinical implementation of this treatment modality in academic hospitals. To this end, treatment related toxicities, associated to high-dose interleukin 2 (HD-IL-2) required for expansion and activation of TILs will be reduced while maintaining efficacy. This improved tolerability will achieve a better clinical management of patients and enhance their quality of life, both of which represent major barriers for applying this treatment. The objectives of PragmaTIL are: i) To determine whether TIL-ACT using IL-2 analog ANV419 reduces the frequency of Grade 2-4 study-related non-hematological toxicities; ii) To compare the quality of life (QoL) of patients during their hospitalization period, using ANV419 vs HD-IL-2. Also, to compare short and long-term measurements of treatment-related toxicities and QoL co-defined by and for patients and their caregivers; and iii) To develop the health technology assessment (HTA) of TIL-ACT using ANV419, as well as a social return of investment (SROI) analysis. To achieve these objectives, the PragmaTIL project is structured into 6 WP that cover all the requirements to implement the project: WP1) Clinical Trial; WP2) IMPD Coordination, RA and Pharmacovigilance; WP3) Patients as co-researchers and Evaluation of Short- and Long-term PROs; WP4) Health Economics; WP5) SROI, Sustainability and Exploitation; WP6) Scientific Coordination, Project Management, Communication and Dissemination. The global impact of this project will not only reach patients, clinical and translational researchers and policy makers but may help to achieve a better acceptance of these therapies by society at large. This action is part of the Cancer Mission cluster of projects on """"Diagnosis and treatment""""."""|10.3030/101104684|Cluster MISS
101190041|ESGAN|EUROPEAN SPACE GAN|2025-02-01|2028-01-31|0|HORIZON.2.4|HORIZON-CL4-2024-SPACE-01-73|HORIZON-CL4-2024-SPACE-01|HORIZON-CL4-2024-SPACE-01|HORIZON-RIA|European Space GaN (ESGAN) aims to develop a 200V Enhancement mode GaN transistor (normally off) for use in power management circuits for space applications. The advantages obtained from Gallium Nitride (GaN) such as reduced mass, increased efficiency and the potential of radiation hardness are well known and the project will aim to exploit these in the development of the technology. Devices will be designed, produced, tested for radiation effects, thermal effects, structural effects and reliability performance and will be demonstrated in an application to verify the desired performance. The end goal will be to proceed with a space evaluation leading to a space qualification of the produced devices.Another of the principal objectives is to establish and exercise a fully capable, committed European Supply Chain to remove dependency from other countries and geographical regions. To achieve the goals of the project a strong consortium has been established in which the members cover each of the stages of the supply chain. The consortium is composed of the following companies. AIXTRON, a company dedicated to the design and manufacture of equipment to grow advanced substrates for GaN transistors. SEMI ZABALA, a company dedicated to the design, test and packaging of GaN transistors and integrated circuits. X-FAB, a semiconductor foundry company that has developed and offers processing services for GaN transistors. AIRBUS DEFENCE & SPACE, are one of Europe´s leading companies dedicated to the design and manufacture of satellite equipment and systems. The consortium covers an end to end supply chain from materials, design, processing packaging and test through to end users.|10.3030/101190041|Cluster 4
101180091|COASTS|Coastal Observation Advances leveraging Space Technology Services|2024-11-01|2027-10-31|1971987,5|HORIZON.2.4|HORIZON-EUSPA-2023-SPACE-01-43|HORIZON-EUSPA-2023-SPACE|HORIZON-EUSPA-2023-SPACE|HORIZON-RIA|Coastal zones are critical regions, accommodating a significant proportion of the global population and hosting diverse ecosystems that provide essential services. Coastal “Blue carbon” ecosystems, such as mangroves, seagrasses, and salt marshes, play a crucial role in carbon sequestration and storage, biodiversity and coastal protection. Despite their socio-economic and biological importance, they face numerous threats from human activities and climate change, necessitating their conservation and management. Mapping, modelling and monitoring coastal zones using Earth Observation (EO) data is essential for this task. It needs to consider the complex coastal dynamics, past and future change scenarios, and the interaction between Blue Carbon and the coastal zone dynamics. By integrating EO data, advanced modelling techniques, and detailed process-based morphodynamic models, COASTS aims to develop a downstream service for coastal observation, with a focus on Blue Carbon. This service, utilizing Copernicus Marine and other initiatives, will provide govern. stakeholders and coastal planning with relevant information for developing coastal management strategies, including the assessment of blue carbon habitats and their environmental services. Further, COASTS will develop innovative methods and comprehensive analyses to create new business models related to emergent blue carbon markets and will offer new international income sources for countries with blue carbon ecosystem presence. COASTS will initially focus on pilot sites in Germany, Jersey, and the Maldives where govern. customers have a demand and support the project. The learnings from these examples will form a blueprint for broader application in other regions in response to a growing global need. Supported by an interdisciplinary team and strong links with governmental institutions, the COASTS project presents an innovative, scaleable and sustainable approach to coastal conservation and blue carbon management.|10.3030/101180091|Other
101189992|PUMA|develoPpement of a rad-hard fpga with Ultra deep subMicron technology for spAce applications|2025-01-01|2027-12-31|0|HORIZON.2.4|HORIZON-CL4-2024-SPACE-01-73|HORIZON-CL4-2024-SPACE-01|HORIZON-CL4-2024-SPACE-01|HORIZON-RIA|The PUMA project sets clear and measurable main objectives to reach a TRL 5 from TRL 3 as follows: 1.Define future FPGA requirements for high performance space applications. 2.Provide benchmark to assess technology requirements3.Define future FPGA architecture to meet applications requirements4.Design of all FPGA architecture building blocks taking into consideration performance requirements5.Test chip to validate reliability and radiation hardening performance of 7nm FinFET|10.3030/101189992|Cluster 4
101191394|TOSCA|Manufacturing Processes and Digital Tools for More Sustainable Composite Aerostructures|2025-01-01|2027-12-31|0|HORIZON.2.5|HORIZON-CL5-2024-D5-01-08|HORIZON-CL5-2024-D5-01|HORIZON-CL5-2024-D5-01|HORIZON-RIA|Lightweight components made from composite materials are a key element to increase the efficiency of aircraft. However, there are persistent problems with the recycling of such materials. The TOSCA project thus aims at the development of a processing chain for new epoxy vitrimer resins, which have the mechanical performance of conventional thermoset resins, but allow the more efficient recycling. This type of resin is already taking the first steps towards certification and there is a need to develop the related production processes.The TOSCA project will investigate a whole processing chain, including lay-up by automated fibre placement, curing, re-work, maintenance and repair. This processing chain will be supported by digital tools to acquire data through integrated inspection systems and through sensors for structural health monitoring, that are embedded in critical areas of the part. All these data will be used to iteratively improve production, aiming at a zero-defect manufacturing process.The consortium consists of research partners and industry covering all the processing steps. All of the research organisations are linked to industrial partners to ensure a proper take-up of the results by industry after the end of the project. About 2000 companies including OEMs and Tier-1 suppliers in Europe in the field of composite parts manufacturing (mainly structural parts) as well as machine building companies will benefit from the results. Interaction with Clean Aviation has taken place and will continue in TOSCA to ensure that the developments fit into the long-term roadmaps of the European aviation industry.|10.3030/101191394|Cluster 5
101192913|LowC|Safe and sustainable LOW-Carbon fuels for heavy-duty, aviation, and maritime sectors|2025-02-01|2029-01-31|3530382,5|HORIZON.2.5|HORIZON-CL5-2024-D5-01-18|HORIZON-CL5-2024-D5-01|HORIZON-CL5-2024-D5-01|HORIZON-RIA|Heavy-duty vehicles (including non-road mobile machinery, e.g. excavators), aircrafts and ships are contributing significantly to emissions of green-house gases and health-relevant air pollutants, such as fine airborne particulate matter (PM2.5) as well as emerging pollutants. For decarbonization of the sector, several new fuels, ranging from hydrogen via ammonia to synthetic eFuels are considered. An import question is how these potential new fuels will influence the emission of air toxicants and other environment- and climate-active compounds. LowC will address if these new fuels for high-power engines have an impact on the emissions of air pollutants and climate-drivers, considering also upstream emissions and secondary pollutants formed under different atmospheric conditions (daytime photochemical aging or night-time atmospheric radical chemistry). LowC will apply a series of state-of-the-art technologies and models. This includes a unique Engine Emission Facility equipped for testing of all currently considered low- or zero-carbon fuels with real ship, aircraft and land-based heavy-duty engines, oxidation flow reactors for atmospheric simulation, novel real-time in-situ exhaust characterization approaches, cutting-edge technologies for offline analysis of collected samples and advanced online air-liquid-interface (ALI) exposure systems for in vitro testing of biological effects in lung tissue models. The toxicological testing will be applied in a tiered manner (screening and in-depth verification), in line with visions of Toxicity Testing in the 21st Century. Emission data, including regulated and emerging pollutants, will feed into pollution emission and atmospheric transport models currently used to underpin EU policy and the Zero Pollution Action Plan. Finally, LowC will evaluate health and environmental impacts and provide guidance and recommendations to ensure that solutions to reduce CO2-emissions and prevent climate change are safe and sustainable.|10.3030/101192913|Cluster 5
101122206|SUN-to-LIQUID II|SUNlight-to-LIQUID - Efficient solar thermochemical synthesis of liquid hydrocarbon fuels using tailored porous-structured materials and heat recuperation|2023-11-01|2027-10-31|0|HORIZON.2.5|HORIZON-CL5-2022-D3-03-07|HORIZON-CL5-2022-D3-03|HORIZON-CL5-2022-D3-03|HORIZON-RIA|The European Green Deal aims at a 90% reduction in transport emissions to achieve climate neutrality by 2050. The main leverage of road, rail, aviation, and waterborne transport is increasing the share of renewable fuels. SUN-to-LIQUID II addresses this challenge with an integrated solar-thermochemical pathway that has the potential to produce sustainable and cost-effective fuels at the scale of future demand directly from sunlight, water and CO2. The primary objective is to achieve a record-high energy conversion of 15% - a 3-fold increase of the state of the art - by bringing novel concepts (TRL 2) and lab-scale developments (TRL 3) to the field (TRL 4-5). To this end, the aims are the optimization of a high-flux solar concentrating heliostat & tower system, the development and integration of novel 3D structured reactants and implementation of high-temperature heat recovery within the solar-thermochemical system. Detailed scale-up and constraint analyses and a commercial exploitation of the solar-thermochemical fuel technology strategy complement the key objectives for the way forward. Through a 48-months 5.7-MEuros valued action, SUN-to-LIQUID II will demonstrate on-sun the viability of the integrated solar fuel pathway on a 50-kW scale, and will create a conceptual design of a next-generation commercial multi-megawatt-scale solar plant. Gathering three research organisations, two industry partners and one SME from five European countries, the highly complementary consortium builds on its unique expertise and unique state-of-the-art research facilities. As a result, five expected outcomes of HORIZON-CL5-2022-D3-03-07 are achieved with research, development and demonstration of the SUN-to-LIQUID II technology, and with the system analyses providing the evidence for a pathway towards cost-effective and deep GHG emission reduction especially for aviation, with technical scalability to production potentials beyond projected future demand.|10.3030/101122206|Cluster 5
101178210|E-ECO Downstream|Development of heating technologies for the Efficient renewable Energy COnsumption of CO2-neutral DOWNSTREAM-processes|2025-01-01|2028-06-30|4940583,76|HORIZON.2.4|HORIZON-CL4-2024-TWIN-TRANSITION-01-46|HORIZON-CL4-2024-TWIN-TRANSITION-01|HORIZON-CL4-2024-TWIN-TRANSITION-01|HORIZON-RIA|The aim of E-ECO Downstream is to enable a clean steel production by developing advanced and breakthrough technologies for the steel making downstream processes. This will decisively support the EU in achieving its goal towards climate neutrality by 2050.E-ECO Downstream focuses on the efficient utilization of hydrogen, biogas, and electricity to substitute carbon-based fuels and drastically lower the carbon footprint of the steel production. Energy efficiency is pursued to enable sustainable utilization of volatile green energy. Currently installed burners of reheating furnaces will be enabled to utilize green H2 by integration of newly designed and 3D-printed burner components instead of replacing entire burner systems. To increase fuel flexibility hybrid heating concepts (H2 and electricity) will be investigated in a pilot walking beam furnace. Since the mentioned solutions will change the waste heat streams and their heat recovery in future downstream processes must be reevaluated. This will be done by analysing the partners processes and plants, development and testing of waste heat recovery concepts and recuperators regarding their suitability to new fuels and their off gases, while considering their impact on materials/product. Energy efficiency potentials of downstream processes will be evaluated by case studies for the application of hot charge from casting to hot rolling by covering of the slabs with passive and active panels.The elaborated solutions will be assessed by techno-eco-environmental analysis to evaluate their applicability and to increase their acceptance in the steel community.The E-ECO Downstream consortium has a deep and shared knowledge of iron and steel making, downstream processes and heating technology, materials engineering, numerical simulation, experimental investigations, economy, and life cycle analysis.|10.3030/101178210|Cluster 4
101177579|FORSEE|Forging Successful AI Applications for European Economy and Society: FORSEE|2025-02-01|2028-01-31|2946355|HORIZON.2.2|HORIZON-CL2-2024-TRANSFORMATIONS-01-06|HORIZON-CL2-2024-TRANSFORMATIONS-01|HORIZON-CL2-2024-TRANSFORMATIONS-01|HORIZON-RIA|FORSEE posits that the advancing technical capabilities of AI applications require a clear understanding of what successful AI means - for society as a whole - together with the conditions of possibility for successful AI. New AI technologies are sites of negotiation and contestation. Different groups, based on their social positions, develop diverse and possibly conflicting ideas on what constitutes “success”. Expanding visions that define AI strictly in terms of technological and economic efficiency, FORSEE aims to develop a nuanced and enriched notion of success that will guide future AI applications and policy efforts. To achieve this, FORSEE draws from the social construction of technology to engage with three categories of stakeholders: a) institutional actors, b) “lifeworld” stakeholders (Civil Society Organizations representing gendered perspectives and Digital SMEs) and, c) the broader public. Then, FORSEE inquires into the impact of AI applications on economy, society and sustainability as well as on their alignment with EU values and strategic priorities. These interconnected research projects will illuminate a broader understanding of success that rests upon conflict resolution, empowerment of stakeholders, and alignment with fundamental rights and the goal of sustainable development. Based on these research findings, FORSEE will (i) develop a novel approach to AI governance that can guarantee more successful AI applications for society as a whole, including (ii) a new evaluative framework for assessing current and future AI applications, and (iii) a new prototype for registering risk and negative impacts. Through these outputs, FORSEE highlights and analyses existing successful AI applications to strategically enhance capabilities of our stakeholders and policymakers to address future risks and opportunities. Updating the SME sector’s understanding of success is a particular condition for the EU to retain a leading position in the AI landscape.|10.3030/101177579|Cluster 2
101190057|TENSIS|TECHNOLOGY FOR EUROPEAN INDEPENDENCE IN SPACE IMAGE SENSOR|2025-01-01|2027-12-31|0|HORIZON.2.4|HORIZON-CL4-2024-SPACE-01-73|HORIZON-CL4-2024-SPACE-01|HORIZON-CL4-2024-SPACE-01|HORIZON-RIA|The objective of the Technology for European iNdependence in Space Image Sensors (TENSIS) project is to develop, manufacture, and validate a scalable, large-area, high-resolution, radiation tolerant, customizable, and affordable, 180nm CMOS detector, with the key technical characteristics of a 24K x 16K format matrix of 400MPixels. The targeted pixel pitch is 3.5µm to keep the overall matrix manufacturable with the proposed X-Fab 0.18µm CMOS Image Sensor process, and with high Full Well Capacity.Overall pixel electro-optical performances including MTF and spectral features will be enhanced by the design and implementation of specific optical stack in Back Side Illumination configuration, combining RGB&NIR filters with flat microlenses. As a by product of the design of the 24K x 16K detector, a 4K x 4K detector will also be designed and manufactured by Te2v in FSI then BSI configuration. Te2v will package produced dies in PCB package and deliver them to Airbus Defence and Space in Toulouse for detailed functional electro-optical characterization. Before this characterization test campaign, Airbus will develop dedicated test means including proximity boards both matching with the 24K x 16K and the 4K x 4K detectors, in close cooperation with Tev.A group of 4K x 4K BSI detectors initially electro-optically characterized by Airbus will then be delivered to ALTER, at Séville to be submitted to dedicated environmental tests, including TID, TNID and heavy ions radiation campaigns as well as burn-in and power on/off cycling tests. Thanks to this test campaign, the 4K x 4K detector die will reach TRL7 by the end of the project . The project will further aim at creating a strategic competitive advantage for the European partners, prime and equipment manufacturers and reduce the dependence on critical technologies and capabilities from outside EU.  It will rely on the X-Fab foundry, which is key for the TENSIS project.|10.3030/101190057|Cluster 4
101119473|MUNASET|Multiparametric nanoelectronic biosensors for therapy response testing|2023-10-01|2027-09-30|4000206,25|HORIZON.2.4|HORIZON-CL4-2022-DIGITAL-EMERGING-02-19|HORIZON-CL4-2022-DIGITAL-EMERGING-02|HORIZON-CL4-2022-DIGITAL-EMERGING-02|HORIZON-RIA|Proteases recently emerged as a promising new class of biomarkers with a broad diagnostic, prognostic and therapeutic potential for different human diseases including neurological and psychiatric diseases, several types of cancer, and immune system disorders. However, there is a lack of tools for real-time activity analysis of disease-related protease biomarkers. To address this issue, we propose to develop a highly sensitive graphene-based biosensor platform for parallel detection of multiple proteases in serum. We will exploit a new label-free sensing mechanism based on charge removal due to cleavage of designer peptides by proteases. As a specific business case, we plan to address therapy response prediction along treatment of major depressive disorder (MDD). MDD is one of the most common and burdensome mental disorders worldwide. MDD is also among the most expensive brain diseases in Europe. While effective treatments exist, there is a high variability in treatment response. There are no serum-based tests to predict personalized therapy for MDD patients. The effective treatment is identified through trial and error, a great burden for patients and the health care system. A rapid, sensitive and easy-to-use test would allow faster and more precise treatment identification, improving therapy outcomes and reducing hospitalization times. Here, we plan to detect two protease biomarkers associated with MDD. The biosensors will be validated in clinical serum samples. Arrays of graphene biosensors will be integrated on silicon wafers with a multiplexed readout matrix to realize a miniaturized sensor system with multi-analyte detection capability, high dynamic range, high precision, low detection limit, and low material consumption. The resulting platform technology may enable various point-of-care diagnostic and therapy prediction tools. This will help secure industrial leadership of the EU over the entire value chain of novel graphene-based bio-analytical tools.|10.3030/101119473|Cluster 4
